idMunicipio;confirmado;municipio;dia;suspeito;obito
230526;   1;IBARETAMA;2020-04-04;   7;NA
230533;   1;IBICUITINGA;2020-04-04;   2;NA
230535;   1;ICAPUI;2020-04-04;   6;NA
230540;   3;ICO;2020-04-04;   8;NA
230550;   6;IGUATU;2020-04-04;  12;  1
230560;   2;INDEPENDENCIA;2020-04-04;NA;NA
230565;   2;IPAPORANGA;2020-04-04;   2;NA
230590;   2;IPUEIRAS;2020-04-04;   6;  1
230620;   1;ITAICABA;2020-04-04;   3;NA
230625;   5;ITAITINGA;2020-04-04;  19;NA
230630;   1;ITAPAJE;2020-04-04;   2;NA
230640;   3;ITAPIPOCA;2020-04-04;  35;NA
230650;   1;ITAPIUNA;2020-04-04;   1;NA
230655;   1;ITAREMA;2020-04-04;   1;NA
230690;   8;JAGUARIBE;2020-04-04;   4;  1
230700;   1;JAGUARUANA;2020-04-04;NA;NA
230710;   1;JARDIM;2020-04-04;   2;NA
230730;   4;JUAZEIRO DO NORTE;2020-04-04;  33;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-04-04;   1;NA
230760;   6;LIMOEIRO DO NORTE;2020-04-04;   9;NA
230765;  57;MARACANAU;2020-04-04;  86;  1
230770;  12;MARANGUAPE;2020-04-04;  29;  1
230810;   1;MAURITI;2020-04-04;   2;NA
230850;   3;MOMBACA;2020-04-04;   4;NA
230910;   1;MULUNGU;2020-04-04;  13;NA
230940;   2;NOVO ORIENTE;2020-04-04;NA;NA
230960;   3;PACAJUS;2020-04-04;  34;NA
230970;   6;PACATUBA;2020-04-04;  20;NA
231050;   3;PEDRA BRANCA;2020-04-04;   3;NA
231070;   2;PENTECOSTE;2020-04-04;   2;NA
231080;   1;PEREIRO;2020-04-04;   1;NA
231085;   2;PINDORETAMA;2020-04-04;   8;NA
231110;   1;PORTEIRAS;2020-04-04;NA;NA
231123;   1;POTIRETAMA;2020-04-04;NA;NA
231126;   1;QUITERIANOPOLIS;2020-04-04;   7;NA
231130;  17;QUIXADA;2020-04-04;  13;NA
231140;   4;QUIXERAMOBIM;2020-04-04;   7;NA
231150;   2;QUIXERE;2020-04-04;   6;NA
231160;   5;REDENCAO;2020-04-04;   3;NA
231170;   1;RERIUTABA;2020-04-04;   1;NA
231180;   6;RUSSAS;2020-04-04;  18;NA
231195;   1;SALITRE;2020-04-04;NA;  1
231200;   1;SANTANA DO ACARAU;2020-04-04;  23;NA
231220;   3;SANTA QUITERIA;2020-04-04;  12;  1
231240;   3;SAO GONCALO DO AMARANTE;2020-04-04;   8;NA
231260;   1;SAO LUÍS DO CURU;2020-04-04;   3;NA
231270;   3;SENADOR POMPEU;2020-04-04;   1;NA
231280;   1;SENADOR SA;2020-04-04;   1;NA
231290;  25;SOBRAL;2020-04-04; 280;NA
231310;   4;TABULEIRO DO NORTE;2020-04-04;   1;NA
231330;   1;TAUA;2020-04-04;  37;NA
231340;   2;TIANGUA;2020-04-04;   7;  1
231355;   1;TURURU;2020-04-04;   1;NA
231390;   1;URUOCA;2020-04-04;  12;NA
231400;   1;VARZEA ALEGRE;2020-04-04;   2;NA
NA;   5;Sem informação;2020-04-04;  48;NA
230015;   1;ACARAPE;2020-04-05;   1;NA
230030;   2;ACOPIARA;2020-04-05;   7;NA
230050;   1;ALCANTARAS;2020-04-05;   1;NA
230075;   1;AMONTADA;2020-04-05;   1;NA
230100;  37;AQUIRAZ;2020-04-05;  45;NA
230110;   7;ARACATI;2020-04-05;  23;  1
230120;   1;ARACOIABA;2020-04-05;   5;NA
230130;   1;ARARIPE;2020-04-05;NA;NA
230185;   1;BANABUIU;2020-04-05;   2;NA
230195;   1;BARREIRA;2020-04-05;   7;NA
230205;   1;BARROQUINHA;2020-04-05;NA;NA
230210;   3;BATURITÉ;2020-04-05;   5;NA
230220;   5;BEBERIBE;2020-04-05;  17;NA
230230;   1;BELA CRUZ;2020-04-05;   3;NA
230260;   1;CAMOCIM;2020-04-05;   8;NA
230280;   6;CANINDE;2020-04-05;  58;NA
230290;   1;CAPISTRANO;2020-04-05;   4;NA
230300;   1;CARIDADE;2020-04-05;   4;NA
230330;   1;CARIUS;2020-04-05;   4;  1
230350;   5;CASCAVEL;2020-04-05;  17;NA
230360;   1;CATARINA;2020-04-05;   5;NA
230370;  57;CAUCAIA;2020-04-05; 146;NA
230410;   2;CRATEUS;2020-04-05;  20;NA
230420;   2;CRATO;2020-04-05;  29;NA
230423;   1;CROATA;2020-04-05;   2;NA
230428;  27;EUSEBIO;2020-04-05;  46;  2
230430;   1;FARIAS BRITO;2020-04-05;   2;  1
230440;2173;FORTALEZA;2020-04-05;3678; 42
230445;   1;FORTIM;2020-04-05;   2;NA
230465;   1;GRACA;2020-04-05;   1;NA
230470;   1;GRANJA;2020-04-05;   2;NA
230490;   1;GROAIRAS;2020-04-05;   2;NA
230500;   1;GUARACIABA DO NORTE;2020-04-05;   2;NA
230520;   1;HIDROLANDIA;2020-04-05;   2;NA
230523;  13;HORIZONTE;2020-04-05;  21;NA
230526;   1;IBARETAMA;2020-04-05;   7;NA
230533;   1;IBICUITINGA;2020-04-05;   2;NA
230535;   1;ICAPUI;2020-04-05;   6;NA
230540;   3;ICO;2020-04-05;   8;NA
230550;   7;IGUATU;2020-04-05;  12;  1
230560;   2;INDEPENDENCIA;2020-04-05;NA;NA
230565;   2;IPAPORANGA;2020-04-05;   2;NA
230590;   2;IPUEIRAS;2020-04-05;   6;  1
230620;   1;ITAICABA;2020-04-05;   3;NA
230625;   5;ITAITINGA;2020-04-05;  19;NA
230630;   1;ITAPAJE;2020-04-05;   2;NA
230640;   3;ITAPIPOCA;2020-04-05;  35;NA
230650;   1;ITAPIUNA;2020-04-05;   1;NA
230655;   1;ITAREMA;2020-04-05;   1;NA
230690;   9;JAGUARIBE;2020-04-05;   4;  1
230700;   2;JAGUARUANA;2020-04-05;NA;NA
230710;   1;JARDIM;2020-04-05;   2;NA
230730;   4;JUAZEIRO DO NORTE;2020-04-05;  38;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-04-05;   1;NA
230760;   6;LIMOEIRO DO NORTE;2020-04-05;   9;NA
230765;  59;MARACANAU;2020-04-05;  86;  1
230770;  12;MARANGUAPE;2020-04-05;  30;  1
230810;   1;MAURITI;2020-04-05;   2;NA
230850;   3;MOMBACA;2020-04-05;   4;NA
230910;   1;MULUNGU;2020-04-05;  13;NA
230940;   2;NOVO ORIENTE;2020-04-05;NA;NA
230960;   3;PACAJUS;2020-04-05;  37;NA
230970;   6;PACATUBA;2020-04-05;  20;NA
231050;   3;PEDRA BRANCA;2020-04-05;   3;NA
231070;   2;PENTECOSTE;2020-04-05;   3;NA
231080;   1;PEREIRO;2020-04-05;   1;NA
231085;   2;PINDORETAMA;2020-04-05;   8;NA
231110;   1;PORTEIRAS;2020-04-05;NA;NA
231123;   1;POTIRETAMA;2020-04-05;NA;NA
231126;   1;QUITERIANOPOLIS;2020-04-05;   7;NA
231130;  18;QUIXADA;2020-04-05;  13;NA
231140;   4;QUIXERAMOBIM;2020-04-05;   8;NA
231150;   2;QUIXERE;2020-04-05;   6;NA
231160;   5;REDENCAO;2020-04-05;   3;NA
231170;   1;RERIUTABA;2020-04-05;   1;NA
231180;   6;RUSSAS;2020-04-05;  18;NA
231195;   1;SALITRE;2020-04-05;NA;  1
231200;   1;SANTANA DO ACARAU;2020-04-05;  23;NA
231220;   3;SANTA QUITERIA;2020-04-05;  12;  1
231240;   3;SAO GONCALO DO AMARANTE;2020-04-05;   8;NA
231260;   2;SAO LUÍS DO CURU;2020-04-05;   3;NA
231270;   3;SENADOR POMPEU;2020-04-05;   1;NA
231280;   1;SENADOR SA;2020-04-05;   1;NA
231290;  25;SOBRAL;2020-04-05; 281;NA
231310;   4;TABULEIRO DO NORTE;2020-04-05;   1;NA
231330;   1;TAUA;2020-04-05;  40;NA
231340;   2;TIANGUA;2020-04-05;   7;  1
231355;   1;TURURU;2020-04-05;   1;NA
231390;   1;URUOCA;2020-04-05;  12;NA
231400;   1;VARZEA ALEGRE;2020-04-05;   2;NA
NA;   5;Sem informação;2020-04-05;  48;NA
230015;   1;ACARAPE;2020-04-06;   1;NA
230030;   2;ACOPIARA;2020-04-06;   7;NA
230050;   1;ALCANTARAS;2020-04-06;   1;NA
230075;   1;AMONTADA;2020-04-06;   1;NA
230100;  37;AQUIRAZ;2020-04-06;  48;NA
230110;   8;ARACATI;2020-04-06;  23;  1
230120;   1;ARACOIABA;2020-04-06;  10;NA
230130;   1;ARARIPE;2020-04-06;NA;NA
230185;   1;BANABUIU;2020-04-06;   2;NA
230195;   1;BARREIRA;2020-04-06;   7;NA
230205;   2;BARROQUINHA;2020-04-06;NA;NA
230210;   3;BATURITÉ;2020-04-06;   5;NA
230220;   5;BEBERIBE;2020-04-06;  17;NA
230230;   1;BELA CRUZ;2020-04-06;   3;NA
230260;   1;CAMOCIM;2020-04-06;   8;NA
230280;   6;CANINDE;2020-04-06;  66;NA
230290;   1;CAPISTRANO;2020-04-06;   4;NA
230300;   1;CARIDADE;2020-04-06;   4;NA
230330;   1;CARIUS;2020-04-06;   5;  1
230350;   5;CASCAVEL;2020-04-06;  18;NA
230360;   1;CATARINA;2020-04-06;   5;NA
230370;  66;CAUCAIA;2020-04-06; 159;NA
230410;   2;CRATEUS;2020-04-06;  22;NA
230420;   2;CRATO;2020-04-06;  31;NA
230423;   1;CROATA;2020-04-06;   2;NA
230428;  28;EUSEBIO;2020-04-06;  50;  2
230430;   1;FARIAS BRITO;2020-04-06;   2;  1
230440;2218;FORTALEZA;2020-04-06;3992; 50
230445;   1;FORTIM;2020-04-06;   2;NA
230465;   1;GRACA;2020-04-06;   1;NA
230470;   1;GRANJA;2020-04-06;   2;NA
230490;   1;GROAIRAS;2020-04-06;   3;NA
230500;   1;GUARACIABA DO NORTE;2020-04-06;   2;NA
230520;   1;HIDROLANDIA;2020-04-06;   3;NA
230523;  14;HORIZONTE;2020-04-06;  27;  1
230526;   1;IBARETAMA;2020-04-06;   7;NA
230533;   1;IBICUITINGA;2020-04-06;   2;NA
230535;   1;ICAPUI;2020-04-06;   8;NA
230540;   3;ICO;2020-04-06;   9;NA
230550;   7;IGUATU;2020-04-06;  15;  1
230560;   2;INDEPENDENCIA;2020-04-06;   1;NA
230565;   2;IPAPORANGA;2020-04-06;   2;NA
230590;   2;IPUEIRAS;2020-04-06;   6;  1
230620;   1;ITAICABA;2020-04-06;   3;NA
230625;   5;ITAITINGA;2020-04-06;  22;  1
230630;   1;ITAPAJE;2020-04-06;   2;NA
230640;   3;ITAPIPOCA;2020-04-06;  36;NA
230650;   1;ITAPIUNA;2020-04-06;   1;NA
230655;   1;ITAREMA;2020-04-06;   1;NA
230690;  10;JAGUARIBE;2020-04-06;   6;  1
230700;   2;JAGUARUANA;2020-04-06;NA;NA
230710;   1;JARDIM;2020-04-06;   2;NA
230730;   4;JUAZEIRO DO NORTE;2020-04-06;  39;NA
230750;   1;LAVRAS DA MANGABEIRA;2020-04-06;   1;NA
230760;   6;LIMOEIRO DO NORTE;2020-04-06;  10;NA
230765;  61;MARACANAU;2020-04-06;  91;  1
230770;  13;MARANGUAPE;2020-04-06;  33;  1
230800;   1;MASSAPE;2020-04-06;  31;NA
230810;   1;MAURITI;2020-04-06;   2;NA
230850;   3;MOMBACA;2020-04-06;   4;NA
230910;   1;MULUNGU;2020-04-06;  13;NA
230940;   2;NOVO ORIENTE;2020-04-06;NA;NA
230960;   3;PACAJUS;2020-04-06;  37;NA
230970;   6;PACATUBA;2020-04-06;  24;NA
231020;   1;PARACURU;2020-04-06;   2;NA
231050;   3;PEDRA BRANCA;2020-04-06;   3;NA
231070;   2;PENTECOSTE;2020-04-06;   3;NA
231080;   1;PEREIRO;2020-04-06;   1;NA
231085;   2;PINDORETAMA;2020-04-06;   8;NA
231110;   1;PORTEIRAS;2020-04-06;NA;NA
231123;   1;POTIRETAMA;2020-04-06;NA;NA
231126;   1;QUITERIANOPOLIS;2020-04-06;   7;NA
231130;  18;QUIXADA;2020-04-06;  14;NA
231140;   5;QUIXERAMOBIM;2020-04-06;   9;NA
231150;   2;QUIXERE;2020-04-06;   6;NA
231160;   5;REDENCAO;2020-04-06;   3;NA
231170;   1;RERIUTABA;2020-04-06;   1;NA
231180;   7;RUSSAS;2020-04-06;  20;NA
231195;   1;SALITRE;2020-04-06;NA;  1
231200;   2;SANTANA DO ACARAU;2020-04-06;  24;NA
231220;   3;SANTA QUITERIA;2020-04-06;  12;  1
231240;   3;SAO GONCALO DO AMARANTE;2020-04-06;  11;NA
231260;   2;SAO LUÍS DO CURU;2020-04-06;   3;NA
231270;   3;SENADOR POMPEU;2020-04-06;   1;NA
231280;   1;SENADOR SA;2020-04-06;   1;NA
231290;  25;SOBRAL;2020-04-06; 290;NA
231310;   4;TABULEIRO DO NORTE;2020-04-06;   1;NA
231330;   1;TAUA;2020-04-06;  42;NA
231340;   3;TIANGUA;2020-04-06;   7;  1
231350;   1;TRAIRI;2020-04-06;   8;NA
231355;   1;TURURU;2020-04-06;   1;NA
231390;   1;URUOCA;2020-04-06;  12;NA
231400;   1;VARZEA ALEGRE;2020-04-06;   2;NA
NA;   5;Sem informação;2020-04-06;  48;NA
230015;   1;ACARAPE;2020-04-07;   1;NA
230030;   2;ACOPIARA;2020-04-07;   7;NA
230050;   1;ALCANTARAS;2020-04-07;   1;NA
230075;   1;AMONTADA;2020-04-07;   1;NA
230100;  37;AQUIRAZ;2020-04-07;  55;NA
230110;   8;ARACATI;2020-04-07;  24;  1
230120;   2;ARACOIABA;2020-04-07;  11;NA
230130;   1;ARARIPE;2020-04-07;NA;NA
230185;   1;BANABUIU;2020-04-07;   2;NA
230195;   1;BARREIRA;2020-04-07;   7;NA
230205;   2;BARROQUINHA;2020-04-07;   1;NA
230210;   3;BATURITÉ;2020-04-07;   7;NA
230220;   5;BEBERIBE;2020-04-07;  17;NA
